"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso"
"171",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",5,"L",0,"",0,5,"R",0,1,"",NA
"172",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",5,"R",NA,"",0,5,"L",0,1,"",NA
"173",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",5,"R",0,"",1,5,"C",0,1,"",NA
"174",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",5,"R",NA,"",0,5,"R",0,0,"",NA
"175",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",5,"R",0,"",1,5,"L",0,1,"",NA
"176",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",5,"C",0,"",0,5,"L",0,1,"",NA
"177",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",5,"R",NA,"",0,5,"R",0,1,"",NA
"178",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",5,"L",1,"",1,5,"R",0,1,"",NA
"179",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",5,"R",1,"",1,5,"C",0,1,"",NA
"180",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",5,"R",0,"",1,5,"R",1,1,"",NA
"181",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",5,"R",NA,"",0,5,"R",1,1,"",NA
"182",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",5,"R",1,"",1,5,"C",0,1,"",NA
"183",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",5,"L",1,"",1,5,"L",0,0,"",NA
"184",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",5,"L",0,"",1,5,"C",0,1,"",NA
"185",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",5,"L",0,"",0,5,"R",0,1,"",NA
"186",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",6,"R",0,"",1,6,"R",1,1,"",NA
"187",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",6,"C",1,"",1,6,"C",0,1,"",NA
"188",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",6,"R",1,"",1,6,"L",0,1,"",NA
"189",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",6,"L",1,"",1,6,"L",0,1,"",NA
"190",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",6,"C",1,"",1,6,"R",0,1,"",NA
"191",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",6,"C",NA,"",0,6,"C",1,1,"",NA
"192",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",6,"R",NA,"",0,6,"L",0,0,"",NA
"193",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",6,"R",1,"",1,6,"L",0,1,"",NA
"194",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",6,"C",0,"",1,6,"C",0,1,"",NA
"195",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",6,"L",0,"",0,6,"R",0,1,"",NA
"196",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",6,"L",NA,"",0,6,"R",0,1,"",NA
"197",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",6,"R",0,"",0,6,"L",0,1,"",NA
"198",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",6,"L",1,"",1,6,"L",0,1,"",NA
"199",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",6,"L",0,"",1,6,"R",0,1,"",NA
"200",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",6,"L",NA,"",0,6,"C",0,1,"",NA
"201",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",6,"L",0,"",0,6,"L",0,1,"",NA
"202",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",6,"R",0,"",1,6,"R",1,1,"",NA
"203",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",6,"C",NA,"",0,6,"R",0,1,"",NA
"204",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",6,"L",1,"",1,6,"R",0,1,"",NA
"205",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",6,"R",NA,"",0,6,"L",0,1,"",NA
"206",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",6,"R",1,"",1,6,"C",1,1,"",NA
"207",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",6,"L",1,"",1,6,"R",1,1,"",NA
"208",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",6,"R",0,"",0,6,"R",1,1,"",NA
"209",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",6,"C",NA,"",0,6,"C",0,1,"",NA
"210",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",6,"R",1,"",1,6,"R",0,1,"",NA
"211",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",6,"R",NA,"",0,6,"C",1,1,"",NA
"212",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",6,"R",0,"",1,6,"L",0,1,"",NA
"213",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",6,"C",NA,"",0,6,"C",1,1,"",NA
"214",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",6,"C",0,"",0,6,"L",0,1,"",NA
"215",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",6,"R",1,"",1,6,"L",1,1,"",NA
"216",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",6,"C",1,"",1,6,"C",0,1,"",NA
"217",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",6,"C",0,"",1,6,"C",0,1,"",NA
"218",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",6,"C",NA,"",0,6,"C",1,1,"",NA
"219",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",6,"L",1,"",1,6,"L",0,1,"",NA
"220",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",6,"R",0,"",1,6,"L",0,0,"",NA
"221",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",6,"L",0,"",1,6,"R",1,1,"",NA
"222",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",6,"R",0,"",0,6,"L",0,1,"",NA
"223",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"224",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"",NA
"225",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA
"226",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"",NA
"227",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"228",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"229",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"230",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"",NA
"231",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"232",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"",NA
"233",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"234",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",1,1,"",NA
"235",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"236",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"C",1,1,"",NA
"237",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",1,1,"",NA
"238",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"239",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"",NA
"240",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",7,"R",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"",NA
"241",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"",NA
"242",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"243",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",1,1,"",NA
"244",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"",NA
"245",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",7,"L",0,"First day with lids; 2 crickets given after test",0,7,"R",1,1,"",NA
"246",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",1,1,"",NA
"247",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",7,"C",0,"First day with lids; 2 crickets given after test",0,7,"C",0,1,"",NA
"248",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"249",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",7,"R",0,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA
"250",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",7,"C",NA,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"251",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",7,"R",0,"First day with lids; 2 crickets given after test",0,7,"L",0,1,"",NA
"252",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"C",0,1,"",NA
"253",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",7,"C",0,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"",NA
"254",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",7,"L",0,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA
"255",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",7,"L",NA,"First day with lids; 2 crickets given after test",0,7,"C",1,1,"",NA
"256",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",7,"C",1,"First day with lids; 2 crickets given after test",1,7,"R",0,1,"",NA
"257",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",7,"L",1,"First day with lids; 2 crickets given after test",1,7,"R",0,0,"",NA
"258",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",7,"R",1,"First day with lids; 2 crickets given after test",1,7,"L",0,1,"",NA
"259",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",7,"C",NA,"Wrong feeder; first day with lids; 2 crickets given after test",0,7,"R",0,1,"",NA
"260",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",8,"C",0,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA
"261",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA
"262",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA
"263",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"264",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"265",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"266",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",8,"C",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA
"267",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"268",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA
"269",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA
"270",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"C",1,1,"",NA
"271",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA
"272",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"273",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA
"274",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"275",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"L",0,1,"",NA
"276",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA
"277",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"278",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"279",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",8,"C",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"280",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",8,"C",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"281",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA
"282",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",8,"L",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",1,1,"",NA
"283",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"284",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA
"285",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",8,"R",NA,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA
"286",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA
"287",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",8,"L",0,"Feeders sanded; 1 cricket given after test",0,8,"R",0,1,"",NA
"288",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",8,"R",0,"Feeders sanded; 1 cricket given after test",1,8,"R",0,1,"",NA
"289",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"L",0,1,"",NA
"290",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"291",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",8,"L",1,"Feeders sanded; 1 cricket given after test",1,8,"C",1,1,"",NA
"292",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",8,"R",0,"Feeders sanded; 1 cricket given after test",0,8,"C",0,1,"",NA
"293",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"R",1,1,"",NA
"294",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",8,"R",1,"Feeders sanded; 1 cricket given after test",1,8,"R",NA,0,"",NA
"295",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"L",1,1,"",NA
"296",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",8,"L",0,"Feeders sanded; 1 cricket given after test",1,8,"C",0,1,"",NA
"297",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",9,"R",0,"1 cricket given after the test",0,9,"L",0,1,"",NA
"298",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",9,"L",1,"1 cricket given after the test",1,9,"L",0,1,"",NA
"299",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",9,"C",1,"1 cricket given after the test",1,9,"R",1,1,"",NA
"300",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",9,"R",1,"1 cricket given after the test",1,9,"R",0,1,"",NA
"301",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"",NA
"302",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",9,"L",NA,"Lizard accidentally placed close to correct feeder; 1 cricket given after the test",1,9,"R",0,1,"",NA
"303",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",9,"R",NA,"1 cricket given after the test",0,9,"R",1,1,"",NA
"304",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",9,"C",0,"1 cricket given after the test",1,9,"R",0,1,"",NA
"305",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",9,"L",NA,"1 cricket given after the test",0,9,"C",1,1,"",NA
"306",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",9,"R",1,"1 cricket given after the test",1,9,"L",0,1,"",NA
"307",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",9,"C",1,"1 cricket given after the test",1,9,"C",0,1,"",NA
"308",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",9,"R",1,"1 cricket given after the test",1,9,"L",1,1,"",NA
"309",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",9,"R",0,"1 cricket given after the test",0,9,"C",0,1,"",NA
"310",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"",NA
"311",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",9,"C",0,"1 cricket given after the test",1,9,"C",0,1,"",NA
"312",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",9,"L",0,"1 cricket given after the test",0,9,"L",0,1,"",NA
"313",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",9,"R",1,"1 cricket given after the test",1,9,"C",1,1,"",NA
"314",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",9,"L",1,"1 cricket given after the test",1,9,"R",0,1,"",NA
"315",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",9,"L",1,"1 cricket given after the test",1,9,"L",0,1,"",NA
"316",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",9,"L",0,"1 cricket given after the test",1,9,"L",0,1,"",NA
"317",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",9,"R",1,"1 cricket given after the test",1,9,"R",1,1,"",NA
"318",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",9,"C",1,"1 cricket given after the test",1,9,"L",0,1,"",NA
"319",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",9,"C",NA,"1 cricket given after the test",0,9,"R",0,1,"",NA
"320",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",9,"C",1,"1 cricket given after the test",1,9,"L",1,1,"",NA
"321",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",9,"L",1,"1 cricket given after the test",1,9,"L",1,1,"",NA
"322",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",9,"R",NA,"1 cricket given after the test",0,9,"R",0,1,"",NA
"323",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",9,"C",1,"1 cricket given after the test",1,9,"C",1,1,"",NA
"324",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",9,"L",0,"1 cricket given after the test",0,9,"C",1,1,"",NA
"325",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",9,"L",0,"1 cricket given after the test",1,9,"R",0,1,"",NA
"326",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",9,"L",1,"1 cricket given after the test",1,9,"C",1,1,"",NA
"327",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",9,"R",1,"1 cricket given after the test",1,9,"R",0,1,"",NA
"328",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",9,"C",1,"1 cricket given after the test",1,9,"L",0,1,"",NA
"329",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",9,"L",0,"1 cricket given after the test",0,9,"R",1,1,"",NA
"330",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",9,"L",0,"1 cricket given after the test",1,9,"L",0,1,"",NA
